vendor_id,year,ds,yhat,yhat_lower,yhat_upper
V025,2013,2013-01-01,103.7516829207506,100.09698458124231,107.308917773488
V025,2014,2014-01-01,110.41717421535701,106.68248391445434,113.99770000932021
V025,2015,2015-01-01,110.07475067276997,106.84473481574283,113.58719864698618
V025,2016,2016-01-01,110.96040478838421,107.0943563367647,114.48560499773774
V025,2017,2017-01-01,111.79867790009637,108.01513748754387,115.46409151047749
V025,2018,2018-01-01,107.993804124475,104.32180632366517,111.42630763895801
V025,2019,2019-01-01,116.95723507830434,113.38854391767931,120.25149233791966
V025,2020,2020-01-01,121.72472207962633,118.15303921958423,125.57535990680395
V025,2021,2021-01-01,122.93036971265589,119.37607473296943,126.3809749101994
V025,2022,2022-01-01,120.23938244463515,116.6675212329422,123.734169244843
V025,2023,2023-01-01,116.45289312586186,112.83851246736967,119.84636807880769
V025,2024,2024-01-01,116.85012830169879,113.20408244995924,120.37573110672264
V025,2024,2024-12-31,118.21693522969883,114.55374524040606,122.16390888116695
V025,2025,2025-12-31,119.58374215769886,116.06465508363897,123.26733204744603
V025,2026,2026-12-31,120.95054908569891,117.26318360313903,124.55412889843699
V025,2027,2027-12-31,122.31735601369894,118.7106485361032,125.97464431453066
V025,2028,2028-12-31,123.68790761821404,120.07693850280693,127.37899996750544
V026,2005,2005-01-01,106.88071187890466,103.13736961715881,110.2203688290167
V026,2006,2006-01-01,112.59545251012867,108.84763867841845,116.21552898205363
V026,2007,2007-01-01,109.59562945108911,106.11314800031244,113.46701700950166
V026,2008,2008-01-01,113.95975725112346,110.30581202740599,117.66914730048616
V026,2009,2009-01-01,112.36932656894106,108.89880331606112,116.12340570155173
V026,2010,2010-01-01,117.64899150891561,113.91047440415979,121.39522083766563
V026,2011,2011-01-01,123.0848498047825,119.53042451717081,126.6776322742488
V026,2012,2012-01-01,121.12459460359163,117.44833671102515,124.50231215503945
V026,2013,2013-01-01,124.98639704687785,121.32386689570396,128.54408373545425
V026,2014,2014-01-01,125.30302030617337,121.71595459697515,129.0961456834289
V026,2015,2015-01-01,132.94653995665206,129.18566598952614,136.66067874955525
V026,2016,2016-01-01,131.94053052164313,128.310590986643,135.5524955657385
V026,2017,2017-01-01,132.22433199923745,128.43911020173118,135.9482951142013
V026,2018,2018-01-01,132.12299507256958,128.46268972976526,135.61426488844415
V026,2019,2019-01-01,135.23356062587516,131.70052225234787,139.1690926292842
V026,2020,2020-01-01,139.7477210706465,136.17762009118405,143.57057902338204
V026,2021,2021-01-01,140.58106679770643,137.07108323812102,144.3294715218959
V026,2022,2022-01-01,145.19617512493807,141.77624906097174,148.81832181783878
V026,2023,2023-01-01,144.76811889005668,141.0622086528413,148.16713531238403
V026,2024,2024-01-01,146.32741550548408,142.91617522172461,150.0630055189912
V026,2024,2024-12-31,148.54726524108182,145.00107844035762,152.33488570390085
V026,2025,2025-12-31,150.76711497667952,147.04245283910006,154.08771672870273
V026,2026,2026-12-31,152.98696471227728,149.6437380684701,156.72757370630833
V026,2027,2027-12-31,155.20681444787502,151.62955227427602,159.27521978136235
V026,2028,2028-12-31,157.43274596357026,153.8787415815923,161.17675491098007
V027,2005,2005-01-01,99.10618435923153,95.57736443517138,102.37504251531095
V027,2006,2006-01-01,104.39146078985662,101.00699989642068,107.79222113814377
V027,2007,2007-01-01,105.28692537979155,101.60289085393848,108.889347677947
V027,2008,2008-01-01,99.74876215401154,96.18900527592955,103.59267777782978
V027,2009,2009-01-01,100.05171483272346,96.51471924760759,103.70565951247958
V027,2010,2010-01-01,103.02568781516794,99.36109783414658,106.8244501127492
V027,2011,2011-01-01,107.8465609440457,104.19936220214578,111.48690883316901
V027,2012,2012-01-01,109.47982269704592,105.86271229449392,113.11939676810624
V027,2013,2013-01-01,106.72922499016983,102.89799393227563,110.48267868709334
V027,2014,2014-01-01,109.23963313903768,105.67014663874801,112.66999956533385
V027,2015,2015-01-01,119.16264120339616,115.33697325450464,122.71628495832371
V027,2016,2016-01-01,122.72132997213097,119.30475450765942,126.0961173668545
V027,2017,2017-01-01,119.52171158885153,115.80087392878286,123.3476955260918
V027,2018,2018-01-01,115.49368607597374,111.97647764014944,119.32884150157408
V027,2019,2019-01-01,114.20554684701872,110.69868735843404,117.64868869837979
V027,2020,2020-01-01,119.03411045754993,115.25767249088388,122.56002881430673
V027,2021,2021-01-01,126.76661691766732,123.07176153215268,130.22998176426174
V027,2022,2022-01-01,122.14231768859948,118.6638369382071,125.6415510397855
V027,2023,2023-01-01,130.18473864505148,126.56213150502742,133.83196448328317
V027,2024,2024-01-01,125.90746204549117,122.13401499266328,129.43048343522946
V027,2024,2024-12-31,127.48193282285962,123.73046021044371,130.91180630637808
V027,2025,2025-12-31,129.05640360022804,125.56336494442307,132.51072028483463
V027,2026,2026-12-31,130.63087437759646,126.7089615060377,134.15596836493916
V027,2027,2027-12-31,132.2053451549649,128.71667424524728,135.9612596209997
V027,2028,2028-12-31,133.78412955090147,130.4514006782377,137.39598435881723
V028,2005,2005-01-01,102.24139506041571,99.01660167901319,105.4497642083193
V028,2006,2006-01-01,105.79105918062031,102.72811652460544,109.19464011485739
V028,2007,2007-01-01,99.90109823621871,96.42765257477515,103.06261680797238
V028,2008,2008-01-01,101.34153287691429,98.06705054233731,104.65942420957705
V028,2009,2009-01-01,103.75549693127445,100.38439365071243,106.99268259707428
V028,2010,2010-01-01,108.49292706416908,105.30827063881874,112.0107136586931
V028,2011,2011-01-01,113.7661036454153,110.39710665667486,117.17055016792166
V028,2012,2012-01-01,111.89990849266236,108.7056714210373,115.21335737091908
V028,2013,2013-01-01,110.81252230842638,107.57219491458268,114.05270610755672
V028,2014,2014-01-01,108.29065120272092,104.83068669550678,111.29458931546779
V028,2015,2015-01-01,114.82315079449695,111.64259311605403,118.06316441632255
V028,2016,2016-01-01,115.00270159096978,111.54368622919928,118.48793775850037
V028,2017,2017-01-01,113.91703298170069,110.79345137123343,117.22798161894445
V028,2018,2018-01-01,114.77447748800327,111.6621566670467,118.091083140711
V028,2019,2019-01-01,113.57314426599393,110.17539918221007,116.78297413493162
V028,2020,2020-01-01,123.91166972010932,120.45053180332543,127.23995678747919
V028,2021,2021-01-01,121.17356284732158,117.8262468648476,124.33461828217226
V028,2022,2022-01-01,128.0137175681865,124.50144568941562,131.21480166079436
V028,2023,2023-01-01,121.95168637652802,118.66379769892686,125.29878389943104
V028,2024,2024-01-01,127.082239337387,123.85279248143688,130.16564394541004
V028,2024,2024-12-31,128.3082663183635,124.75833687456661,131.67486455464888
V028,2025,2025-12-31,129.53429329934005,126.42874611219719,132.7122395113643
V028,2026,2026-12-31,130.76032028031656,127.61551545296322,134.08562575610705
V028,2027,2027-12-31,131.9863472612931,128.5174106729556,135.13293936325155
V028,2028,2028-12-31,133.2157332202997,130.01623348208838,136.46826308533394
V029,2005,2005-01-01,90.9057531909624,87.29926748038503,94.34741533791147
V029,2006,2006-01-01,97.05929464934518,93.5081340018229,100.45164901173193
V029,2007,2007-01-01,94.08658701869382,90.50023253127793,97.49918116402867
V029,2008,2008-01-01,99.13778329194034,95.37324651787634,102.55079276867419
V029,2009,2009-01-01,94.47143410340774,90.55476248472047,97.94654857354853
V029,2010,2010-01-01,96.65128385800816,93.17099886597947,100.26241445718317
V029,2011,2011-01-01,101.75820622856233,98.4464298355247,105.25560581258334
V029,2012,2012-01-01,101.92428915318119,98.28754857745162,105.4158651420253
V029,2013,2013-01-01,98.57075170146331,95.19648066589724,102.5112103670314
V029,2014,2014-01-01,106.11922493790446,102.22823439448963,109.47706470427472
V029,2015,2015-01-01,107.96101483050674,104.23135705339249,111.50137659415788
V029,2016,2016-01-01,103.96916766981356,100.38782644477904,107.65834532258656
V029,2017,2017-01-01,106.65399874842235,103.2453573186548,110.21414487527045
V029,2018,2018-01-01,112.64552435821896,109.12382724897097,116.44463396498264
V029,2019,2019-01-01,113.35153665411002,109.85679759204056,117.06569899774942
V029,2020,2020-01-01,119.09701346465297,115.60723145787378,122.61810526019015
V029,2021,2021-01-01,116.42154212696578,112.88324018244974,120.02010034172514
V029,2022,2022-01-01,119.02685932567753,115.5031509110978,122.72533268004783
V029,2023,2023-01-01,113.09741312437633,109.44912460054526,116.69209411138912
V029,2024,2024-01-01,117.31674153004903,113.64407478382836,120.81710885253828
V029,2024,2024-12-31,119.0849234343811,115.83649241229415,122.92061349926755
V029,2025,2025-12-31,120.85310533871314,117.18958438307502,124.63656915613291
V029,2026,2026-12-31,122.62128724304519,119.317707043694,126.39783433980108
V029,2027,2027-12-31,124.38946914737723,120.44698853924474,127.94729427820644
V029,2028,2028-12-31,126.16249538569376,122.74109262818986,129.90465726721854
V030,2005,2005-01-01,96.58643143888025,93.24543920049834,100.22523666570628
V030,2006,2006-01-01,100.65529856442134,97.12410720565516,104.25140552166312
V030,2007,2007-01-01,96.33965359696309,92.82945946578775,99.81606676436634
V030,2008,2008-01-01,100.52112953279611,96.91604213618986,104.06467975818677
V030,2009,2009-01-01,96.22016008724536,92.87808922416708,99.6988062279588
V030,2010,2010-01-01,102.75693555791032,99.31795357802226,106.3389576731816
V030,2011,2011-01-01,107.9998267218325,104.5423569943273,111.52213179250276
V030,2012,2012-01-01,105.7083753288398,102.46452274313904,109.302508857125
V030,2013,2013-01-01,104.97726090677621,101.38837188530454,108.55430787037866
V030,2014,2014-01-01,111.08885237593178,107.2722316171627,114.5725649765624
V030,2015,2015-01-01,115.56166533478253,112.0088352043447,118.73934420890325
V030,2016,2016-01-01,115.971651266017,112.54516152752758,119.50805662034564
V030,2017,2017-01-01,113.9840095760171,110.66517070108854,117.41218378036491
V030,2018,2018-01-01,110.00272316024373,106.74848755053323,113.54750391486853
V030,2019,2019-01-01,121.20319864381487,117.4754162105477,124.84455761402857
V030,2020,2020-01-01,114.44607827664312,110.82263240420538,117.7392234513753
V030,2021,2021-01-01,121.75795643258114,118.23738331796943,125.1653682691438
V030,2022,2022-01-01,124.68172749476211,121.22148050610295,128.32750864510638
V030,2023,2023-01-01,124.62367735582865,121.05857976442462,127.97801403702461
V030,2024,2024-01-01,123.52816875691789,120.120022656924,127.13820823869253
V030,2024,2024-12-31,125.25106144364753,121.81491834943488,128.90652536301997
V030,2025,2025-12-31,126.9739541303772,123.29303568605984,130.2085495560911
V030,2026,2026-12-31,128.69684681710686,125.28665321111866,132.0803293673123
V030,2027,2027-12-31,130.4197395038365,126.8938994713707,133.98692077182753
V030,2028,2028-12-31,132.1473524445024,128.78385173343827,135.6648911116688
V031,2005,2005-01-01,111.36349973090456,108.57542909977457,114.1934306576131
V031,2006,2006-01-01,115.02018695363118,112.42696267854984,117.73861168594814
V031,2007,2007-01-01,114.60216407663619,111.7600760977931,117.56763850098805
V031,2008,2008-01-01,114.99868915922667,112.23096135269247,117.75790876705162
V031,2009,2009-01-01,110.4173654687427,107.76293957103445,113.20110196457986
V031,2010,2010-01-01,115.16220096134856,112.28223310357163,118.0451338441256
V031,2011,2011-01-01,123.27849356598306,120.62069102944845,126.16509726984997
V031,2012,2012-01-01,122.3072226186463,119.83864111362355,125.0894619987073
V031,2013,2013-01-01,119.63185170193401,116.84090062096841,122.37444245549584
V031,2014,2014-01-01,122.64306513578606,119.76716349502324,125.50426845548749
V031,2015,2015-01-01,128.0238154538779,125.07882905555974,130.6231169258769
V031,2016,2016-01-01,128.2899019905926,125.62750276447336,131.19918796133487
V031,2017,2017-01-01,131.76679404024827,129.04528854054524,134.7299716504721
V031,2018,2018-01-01,132.45216366107448,129.65003096641792,135.14565120900204
V031,2019,2019-01-01,135.47787166821226,132.64317005485785,138.22040619540977
V031,2020,2020-01-01,137.70362574414534,134.87573177487695,140.46753854347648
V031,2021,2021-01-01,139.2123443192037,136.44615926710907,141.98010123823798
V031,2022,2022-01-01,141.5092790507139,138.66234110428854,144.15497307748274
V031,2023,2023-01-01,140.8064555042237,138.16264215686132,143.65365412212319
V031,2024,2024-01-01,145.62161797083886,142.9165589199669,148.44987335726688
V031,2024,2024-12-31,147.68886860261927,144.8694087141648,150.1787214785498
V031,2025,2025-12-31,149.75611923439968,147.16496677980535,152.4606244933802
V031,2026,2026-12-31,151.82336986618012,149.20453687890276,154.28892457333032
V031,2027,2027-12-31,153.89062049796053,151.11778857673733,156.45805872725737
V031,2028,2028-12-31,155.96353483010196,153.16117161035552,158.62575045174148
V032,2005,2005-01-01,90.36141848442553,86.6968165162501,93.56184233725736
V032,2006,2006-01-01,94.86026244721042,91.57180655637103,98.39502246148729
V032,2007,2007-01-01,95.09866809468227,91.72383510710505,98.36494987807605
V032,2008,2008-01-01,96.57625224815415,93.19634259266854,100.11198555032053
V032,2009,2009-01-01,98.05760761406978,94.92652358349795,101.29055352408398
V032,2010,2010-01-01,98.88115829270247,95.5752005775515,102.33421577193972
V032,2011,2011-01-01,99.27563470774209,95.70291279446727,102.76035120009492
V032,2012,2012-01-01,102.05554119641603,98.840217964645,105.38426543556267
V032,2013,2013-01-01,104.84332225956432,101.19579834688152,108.16945637322374
V032,2014,2014-01-01,105.66497487494101,102.37263115139059,109.407577397046
V032,2015,2015-01-01,107.67209673405385,104.32799445031056,110.833008909028
V032,2016,2016-01-01,108.47598318349714,105.21132059236726,111.69701621072173
V032,2017,2017-01-01,109.95351372586124,106.45628350531857,113.53882439462603
V032,2018,2018-01-01,111.62439271642155,108.3360588486546,114.96887879649675
V032,2019,2019-01-01,113.35315221150707,110.01912006335495,116.84146716678492
V032,2020,2020-01-01,115.31843749433652,111.88031713276538,118.71747994632544
V032,2021,2021-01-01,118.13477084060912,114.67383600677915,121.58934465868788
V032,2022,2022-01-01,118.65417162854564,115.39332668317243,121.91846681002711
V032,2023,2023-01-01,121.0528830192494,117.75322018407623,124.7073410675981
V032,2024,2024-01-01,120.59089755426665,117.22960869428336,124.0106509585374
V032,2024,2024-12-31,122.11034363101359,118.73098896819762,125.3728666129809
V032,2025,2025-12-31,123.62978970776054,120.43217274619705,127.33533477575602
V032,2026,2026-12-31,125.14923578450747,121.90053671046184,128.65126845284436
V032,2027,2027-12-31,126.66868186125441,123.03968203972286,130.15480592433195
V032,2028,2028-12-31,128.19229080396505,124.56806954900298,131.47498856427305
V033,2005,2005-01-01,91.2086571972373,88.1756035734905,94.32585482836981
V033,2006,2006-01-01,94.91044137439566,92.24868845014159,97.85431293428462
V033,2007,2007-01-01,92.70215734860288,89.8309985828779,95.80909597268786
V033,2008,2008-01-01,92.62778815031659,89.6986442658827,95.5884176330129
V033,2009,2009-01-01,92.18096226322746,89.1637326971199,95.0172753599549
V033,2010,2010-01-01,96.79277153324206,93.62692401455766,99.73190719246007
V033,2011,2011-01-01,101.2537486642636,98.43184993839748,104.27370271366597
V033,2012,2012-01-01,102.91671989522585,99.86206405100354,105.77535449112837
V033,2013,2013-01-01,102.99321509569677,99.98075227008877,105.99371543279277
V033,2014,2014-01-01,110.78512020733757,107.56170031410798,113.50563999269613
V033,2015,2015-01-01,105.59120550079513,102.43363238232742,108.35695285413453
V033,2016,2016-01-01,111.65336078982529,108.82671513655833,114.49178809679823
V033,2017,2017-01-01,110.31982427334773,107.37178772419246,113.3328084817944
V033,2018,2018-01-01,108.59030240192781,105.57849149606939,111.47140963135311
V033,2019,2019-01-01,107.24999452693405,104.4177843316809,110.19709926885984
V033,2020,2020-01-01,113.34736782348489,110.27938495849197,116.12375750810527
V033,2021,2021-01-01,121.91336838678754,118.92238634985405,124.76701736091046
V033,2022,2022-01-01,118.04966955302942,115.11007971387806,121.02911777795813
V033,2023,2023-01-01,119.27379231621666,116.22092689677145,122.13940985174948
V033,2024,2024-01-01,119.78988911396789,116.94149063643448,122.84847808937555
V033,2024,2024-12-31,121.05780549674333,118.04335297355007,123.82070288465395
V033,2025,2025-12-31,122.32572187951875,119.31137917769057,125.49522795332251
V033,2026,2026-12-31,123.59363826229419,120.74215304855525,126.8695233136435
V033,2027,2027-12-31,124.8615546450696,122.01658080753025,127.81898292223117
V033,2028,2028-12-31,126.13294477135949,122.98373986963713,128.9860368176756
V034,2005,2005-01-01,107.41947654192558,104.71352576930467,110.34765569483287
V034,2006,2006-01-01,108.96382508173713,106.35370014855012,111.86496846413989
V034,2007,2007-01-01,114.01952705081473,111.16134810127627,116.79295239557115
V034,2008,2008-01-01,113.93741936993607,111.09825973177283,116.76726751831227
V034,2009,2009-01-01,114.58234473605351,111.86918580726964,117.28796086664651
V034,2010,2010-01-01,116.91990003442368,114.16105405382746,119.64691245704677
V034,2011,2011-01-01,122.09662780619666,119.25231505688812,125.00215921719013
V034,2012,2012-01-01,122.4686472468284,119.66180276964367,125.29780025258053
V034,2013,2013-01-01,121.42423418850413,118.49512593073486,124.26395679691193
V034,2014,2014-01-01,123.15423987831879,120.31281272595409,125.89054201588134
V034,2015,2015-01-01,125.31308234237832,122.2668072649799,128.1567614879327
V034,2016,2016-01-01,130.8585239382812,128.1052309719596,133.54205149012176
V034,2017,2017-01-01,130.6471906190545,127.87908756555242,133.28463135565826
V034,2018,2018-01-01,132.1572608039994,129.41943572960625,134.98382620451906
V034,2019,2019-01-01,132.47097306227494,129.78676429066655,135.23290558441207
V034,2020,2020-01-01,132.04921732350707,129.32749491146026,134.93564681491992
V034,2021,2021-01-01,135.02231219400156,132.08867708945053,137.891177423686
V034,2022,2022-01-01,139.53089956393802,136.72375540324387,142.4751018516902
V034,2023,2023-01-01,143.35145467235785,140.70351014435,146.2595501205376
V034,2024,2024-01-01,146.6109189691885,143.82615439583492,149.30632569686534
V034,2024,2024-12-31,148.5347602388911,145.5818289496432,151.32233333480787
V034,2025,2025-12-31,150.4586015085937,147.93121224634686,153.43005293253984
V034,2026,2026-12-31,152.3824427782963,149.59586054012198,155.21546538095407
V034,2027,2027-12-31,154.30628404799887,151.30770906258618,157.26314835707586
V034,2028,2028-12-31,156.23539611570067,153.39102890208937,159.01346994033503
V035,2005,2005-01-01,113.76120134884,111.81435120541835,115.52323914148995
V035,2006,2006-01-01,119.58676033689142,117.60586828030736,121.52257881426124
V035,2007,2007-01-01,116.4466583693954,114.59416399093129,118.26049318842558
V035,2008,2008-01-01,120.72334184410374,118.78076662718972,122.50636342725853
V035,2009,2009-01-01,119.4997453031188,117.61538810754826,121.256397964447
V035,2010,2010-01-01,120.57139480114014,118.79673855361915,122.54277332998785
V035,2011,2011-01-01,126.64061949284287,124.7191576510926,128.5442282008009
V035,2012,2012-01-01,125.27773721873456,123.38741454336358,127.29493641886815
V035,2013,2013-01-01,128.76833800022962,126.82125194744263,130.53081551163461
V035,2014,2014-01-01,129.87343214036204,128.0640294674593,131.69613487841235
V035,2015,2015-01-01,134.79724771544892,132.83163607547044,136.60084185210437
V035,2016,2016-01-01,135.84274405070016,133.80981834281204,137.7236022136782
V035,2017,2017-01-01,133.3884939418054,131.4188435511098,135.31851723241587
V035,2018,2018-01-01,136.1193515042434,134.29143851089066,138.1110620719756
V035,2019,2019-01-01,141.54910609144414,139.5957950470802,143.3919375383716
V035,2020,2020-01-01,144.19575353650617,142.26360030483085,146.0487236496385
V035,2021,2021-01-01,148.70749496749983,146.75332078855394,150.59070337862428
V035,2022,2022-01-01,149.9749578300825,147.97844067013526,151.9351854370106
V035,2023,2023-01-01,150.35783521701046,148.6259923720789,152.247864395536
V035,2024,2024-01-01,148.89629804041573,147.05438681386613,150.7470928744889
V035,2024,2024-12-31,150.6114565641043,148.84476344458665,152.60858573604844
V035,2025,2025-12-31,152.32661508779285,150.42640875656576,154.20979987836327
V035,2026,2026-12-31,154.04177361148137,152.01170638041097,156.02201785538574
V035,2027,2027-12-31,155.75693213516993,153.7736246999103,157.87648457819384
V035,2028,2028-12-31,157.47678972330695,155.46641094384736,159.84612460000145
V036,2005,2005-01-01,105.78898675433074,103.43530676830709,108.18709509370615
V036,2006,2006-01-01,114.68283036634156,112.27021002782996,117.00526082933325
V036,2007,2007-01-01,115.81109602857137,113.63488129530897,118.08310950190845
V036,2008,2008-01-01,110.94773164484334,108.55805435810356,113.33767617100351
V036,2009,2009-01-01,115.654541493993,113.26699461118284,117.87142329337819
V036,2010,2010-01-01,115.428040364766,113.11860707930028,117.73130392299082
V036,2011,2011-01-01,119.64037875572224,117.10959146366432,122.14263499628021
V036,2012,2012-01-01,120.6735080017783,118.34047557025836,122.87323420929972
V036,2013,2013-01-01,123.75547287053269,121.57126276180723,126.01569646560287
V036,2014,2014-01-01,123.81721710988842,121.36719591317981,126.41762652830802
V036,2015,2015-01-01,122.88108120193232,120.49446193541651,125.24615123655474
V036,2016,2016-01-01,128.29285338754806,125.96856256958728,130.55082880788262
V036,2017,2017-01-01,129.1597156543331,126.88454280619133,131.29902258724036
V036,2018,2018-01-01,128.79713815457396,126.40800137844069,131.01821712597226
V036,2019,2019-01-01,133.71216257269538,131.45055515796213,136.10243782694212
V036,2020,2020-01-01,139.01753872294884,136.66964067924644,141.2267778516784
V036,2021,2021-01-01,144.88278190180966,142.40355118144618,147.05741906676857
V036,2022,2022-01-01,144.78323047095245,142.41199914221642,147.194144127736
V036,2023,2023-01-01,145.68936892507122,143.31030203702036,147.93719746333204
V036,2024,2024-01-01,144.874804948005,142.54904914815194,147.20905779200675
V036,2024,2024-12-31,147.31834148130403,145.1344002276646,149.75888505638972
V036,2025,2025-12-31,149.76187801460307,147.47617097283498,152.19228395168506
V036,2026,2026-12-31,152.20541454790214,149.69316401838142,154.5502546644334
V036,2027,2027-12-31,154.64895108120115,152.22465677062198,156.92625131074183
V036,2028,2028-12-31,157.09918223513938,154.7192306645546,159.6312488704069
V037,2005,2005-01-01,99.26360333076565,96.90624182937391,101.69006152593366
V037,2006,2006-01-01,100.48996606640881,98.0229238901408,103.04897812392213
V037,2007,2007-01-01,97.96189686867712,95.62103115105208,100.50474707568316
V037,2008,2008-01-01,97.57622170040953,95.04956495634354,99.95875886726502
V037,2009,2009-01-01,99.04293629708387,96.72739904903534,101.44156381484953
V037,2010,2010-01-01,100.30130828139457,97.78716117375002,102.64453450766996
V037,2011,2011-01-01,104.99887801150243,102.64175969011143,107.47049635170146
V037,2012,2012-01-01,104.56659463835878,102.1732253192325,106.98223118237472
V037,2013,2013-01-01,109.43861417470706,107.10641358844693,111.87601333327119
V037,2014,2014-01-01,108.74271577085534,106.41197477346533,111.13185262685445
V037,2015,2015-01-01,110.37879210927801,108.0782658722092,112.7017356534408
V037,2016,2016-01-01,117.24565763590063,114.86466669991405,119.61318168149367
V037,2017,2017-01-01,113.11430308285814,110.82517171746585,115.45795033563613
V037,2018,2018-01-01,115.3582139966997,112.94037813323823,117.6203286489396
V037,2019,2019-01-01,119.0510428610777,116.55171118528267,121.38484429325193
V037,2020,2020-01-01,119.33114657788539,116.89062408743817,121.55154933661223
V037,2021,2021-01-01,122.13891156300627,119.76197820564174,124.52981547952126
V037,2022,2022-01-01,125.96302491215845,123.62288376418637,128.343634543651
V037,2023,2023-01-01,124.54242410952577,122.18121469028178,127.21489997083506
V037,2024,2024-01-01,125.13661930287527,122.73579279330282,127.46411577508229
V037,2024,2024-12-31,126.77933159969052,124.37811502457858,128.8238797388032
V037,2025,2025-12-31,128.42204389650578,125.95355737491492,130.85055388886343
V037,2026,2026-12-31,130.06475619332105,127.70702914676177,132.54467709659454
V037,2027,2027-12-31,131.7074684901363,129.3783011227044,134.0485321247937
V037,2028,2028-12-31,133.35468136858665,130.94359248625463,135.7142690246182
V038,2005,2005-01-01,94.78887967424714,90.95615735259804,98.7030537585141
V038,2006,2006-01-01,104.61566845194575,100.79497931785237,108.05833183306572
V038,2007,2007-01-01,100.90208110674979,97.12490671500568,105.01916741101857
V038,2008,2008-01-01,97.055752473262,93.35744275345286,100.97654061666611
V038,2009,2009-01-01,99.10205765308373,95.42060778736978,103.05772826742722
V038,2010,2010-01-01,107.12959488149704,103.22751593255322,110.8709635148825
V038,2011,2011-01-01,110.04155759991121,106.2635405001678,113.58406273177455
V038,2012,2012-01-01,101.09079725906855,97.45785341740125,104.97721811888688
V038,2013,2013-01-01,111.4054070102929,107.72327155783238,115.31927443872208
V038,2014,2014-01-01,108.26275970242295,104.54888554860753,112.06019940230459
V038,2015,2015-01-01,115.58870176362211,111.93384229118261,119.39224054666288
V038,2016,2016-01-01,113.6522056151442,110.1564398409918,117.58249069282147
V038,2017,2017-01-01,119.143776333551,115.2687350452613,122.48084153743724
V038,2018,2018-01-01,114.27630468238532,110.36260570586623,118.31946314852705
V038,2019,2019-01-01,119.45110911346623,115.90553098131404,122.99536042925409
V038,2020,2020-01-01,120.52330255943306,116.65290314075126,124.30050417670039
V038,2021,2021-01-01,122.04040954458856,118.27239263862917,125.84396382221188
V038,2022,2022-01-01,125.14203012984724,121.39678734158827,128.7832418644147
V038,2023,2023-01-01,122.59701288553681,118.6010321293304,126.38372013336507
V038,2024,2024-01-01,125.27586737537477,121.37435387348026,129.25589397084872
V038,2024,2024-12-31,126.5260376130111,122.90352479265891,130.1002857377599
V038,2025,2025-12-31,127.77620785064744,123.75972894326725,131.240741256706
V038,2026,2026-12-31,129.02637808828376,125.30779032597795,132.70672702869837
V038,2027,2027-12-31,130.2765483259201,126.48914763734341,134.1124287973042
V038,2028,2028-12-31,131.53014368749515,127.9379465169797,135.24792035488815
V039,2005,2005-01-01,109.9936976294022,107.27280607735138,112.98389544382832
V039,2006,2006-01-01,113.10212566257056,110.17084408423246,116.11595907841368
V039,2007,2007-01-01,108.84063326055228,105.9100407957258,111.73002126210551
V039,2008,2008-01-01,112.74606171122615,109.702188650833,115.7392051761081
V039,2009,2009-01-01,114.4331607184999,111.40047476246855,117.31388376562656
V039,2010,2010-01-01,119.1457238396212,116.39365822208329,122.07912812499366
V039,2011,2011-01-01,121.28607023991896,118.30582127356774,124.18278471705136
V039,2012,2012-01-01,122.7458225488637,119.82038277962118,125.59327912564386
V039,2013,2013-01-01,122.89172046382131,119.87598873353616,125.8178764835574
V039,2014,2014-01-01,122.50387719204348,119.709524078129,125.39410596245243
V039,2015,2015-01-01,127.81726376712963,124.78058790656486,130.73192214504766
V039,2016,2016-01-01,125.11873697625221,122.22110123721681,127.98290626407002
V039,2017,2017-01-01,134.1045987222136,131.19804335182081,136.8128435839205
V039,2018,2018-01-01,131.16660216386052,128.39733039647123,134.1178310967175
V039,2019,2019-01-01,130.40877051898394,127.44346817101071,133.31131886711657
V039,2020,2020-01-01,134.82510454148607,131.72687210442515,137.96850326281594
V039,2021,2021-01-01,140.60743125803265,137.5584808580059,143.63629100266607
V039,2022,2022-01-01,140.95635446258328,138.0927368719781,143.72792130494395
V039,2023,2023-01-01,140.69515454403953,137.71435666294676,143.24097100754844
V039,2024,2024-01-01,143.81428967917174,140.72364218619126,146.35305665131656
V039,2024,2024-12-31,145.67473735012027,142.6540330946257,148.6138450662149
V039,2025,2025-12-31,147.53518502106877,144.6564077167065,150.3505515808378
V039,2026,2026-12-31,149.39563269201727,146.65486704091154,152.51603609716702
V039,2027,2027-12-31,151.25608036296578,148.3168316153441,154.15032495403136
V039,2028,2028-12-31,153.121625150821,150.17100955622615,156.01914887902493
V040,2005,2005-01-01,100.06481016507992,97.82960607395093,102.29741772727826
V040,2006,2006-01-01,102.76167929069612,100.43758271526991,105.17506636657889
V040,2007,2007-01-01,104.81986548719686,102.67261460543938,107.20762185570042
V040,2008,2008-01-01,105.31413922995432,103.10019266153323,107.54603170058928
V040,2009,2009-01-01,106.47459769342149,104.41828963685126,108.7881272223534
V040,2010,2010-01-01,106.86792755022883,104.61914540566224,108.99867090538034
V040,2011,2011-01-01,111.07823160341218,108.82719407381755,113.11233759511872
V040,2012,2012-01-01,109.15623108378152,107.02877163826514,111.33786620366071
V040,2013,2013-01-01,110.91734620458593,108.70243544469157,113.25497029162061
V040,2014,2014-01-01,115.30482840578014,113.07643484595293,117.51271907753389
V040,2015,2015-01-01,116.26098772307937,113.99060725049156,118.50453108178876
